stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,location_type,wheelchair_boarding
eb94a30f-c7ed-47e1-adf6-b49a328a1516,"1506","Harding/Patrick Henry Ebnd","206",37.2377778433429,-80.4058853033713,0,0
9e27790f-a27f-4c2b-b773-2bbec5bee873,"1507","Harding/Apperson Ebnd","207",37.2385825060953,-80.404277318971,0,0
6c501e48-05dd-4b19-ae91-c69264b1114c,"1508","Harding/Vista Ebnd","208",37.2392316007156,-80.4029925407763,0,0
49f01b68-0d09-4b70-b186-532e25544864,"1509","Harding/Roanoke Ebnd","209",37.2404433108819,-80.4005260367647,0,0
40316f72-40a7-41e7-8edb-c6f021b11ea5,"1510","Ascot/Harding Ebnd","210",37.2414538110169,-80.3990040957334,0,0
fc7daa24-16db-48a0-8c5a-2d7dc0890ab1,"1511","Ascot/Hampton","211",37.2392396473431,-80.3981860219351,0,0
5ebb8e03-828a-4363-b74c-a5a83d9956da,"1512","Ascot/Harding Wbnd","212",37.2414564932261,-80.3990201889884,0,0
c945cf17-786d-4d19-bc66-eeb022a91c3a,"1513","Harding/Rucker Wbnd","213",37.240411,-80.400591,0,0
684a05fb-fde8-4139-b0dd-1efbb8c6d77e,"1514","Harding/Sutton Wbnd","214",37.2391994142055,-80.4030582549011,0,0
a4cd3b1e-7dbb-42e9-95b4-4ad1ec833141,"1515","Harding/Apperson Wbnd","215",37.2384778999375,-80.4044771435545,0,0
e67d80f9-c386-41fc-8e20-c2971cbcc79a,"1516","Harding/Patrick Henry Wbnd","216",37.2377215169502,-80.4059939328428,0,0
58c1ef92-39e7-4e3c-bde2-c498b7a0d33c,"1517","Harding/Silverleaf Wbnd","218",37.2357956907627,-80.4083127026744,0,0
f7292537-e83a-4e82-aafb-3ec90178506d,"1518","Roanoke/Woolwine Wbnd","219",37.23255,-80.409175,0,0
fffc6bd7-e912-4a41-83c6-d25659234094,"1519","Roanoke/Rutledge Wbnd","220",37.2317764003143,-80.4103216773463,0,0
a05e0430-561d-4b39-9f41-b4f445f5999c,"1520","Roanoke/Wharton Wbnd","221",37.23114,-80.411262,0,0
e5a981e3-0405-42fe-8f4e-e8460f6f693a,"1521","Roanoke/Penn Wbnd","222",37.2303883570664,-80.4123923428292,0,0
70ea724a-57b6-49c9-a113-887c44433961,"1304","Broce/Toms Creek Ebnd",,37.241424306716,-80.4259978488682,0,0
