shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
c34a1df3-f0aa-409a-8563-64e4257176a5,37.2052077773337,-80.4086493199259,39,2666.73
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.196682,-80.394301,177,9218.83
28c0b874-565a-4bb0-bf2d-41bfb1d6a359,37.2301670748095,-80.4148358353875,12,694.07
ba922046-09c3-4ac6-9c34-d52e7c93d497,37.2320660789052,-80.4227979733228,113,6219.56
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.2314505118996,-80.4159784564959,4,298.34
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1965455828038,-80.401774817811,68,4702.99
94121bb0-9eab-4c31-b1e5-1d37533d5f94,37.2253243461444,-80.445132729121,56,2334.75
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.2280870215945,-80.4392452799824,150,7230.85
c55362c0-b8a4-4559-bb46-5a5f05c25088,37.2249300613958,-80.4359528682204,96,4527.24
28c0b874-565a-4bb0-bf2d-41bfb1d6a359,37.2297607201195,-80.421136344739,139,6485.26
c34a1df3-f0aa-409a-8563-64e4257176a5,37.216413,-80.423273,132,6765.46
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1722286744254,-80.4207112145848,124,8638.14
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.1667073468392,-80.4253058389012,191,11211.81
59d4608c-6241-4306-8f4a-3b4973ae0da9,37.2259841696014,-80.4228744162842,12,435.55
8488832b-cbf2-4ec8-8e31-85e4068c78a8,37.229801,-80.418638,4,103.91
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.216484,-80.423833,65,2911.14
56ddb11e-f488-48e1-bf6b-7efaf09ab74d,37.2419339264592,-80.4345473906128,49,2594.19
28c0b874-565a-4bb0-bf2d-41bfb1d6a359,37.2295300501305,-80.4212691140931,142,6514.86
497c4895-853b-43b3-b572-3d12f316afe6,37.2237860991827,-80.407891595834,177,7948.1
61f2adfb-cc5a-402a-a474-43298556829f,37.2280615406073,-80.4234712078256,2,72.98
b9820139-7857-492d-9a76-c731c5061429,37.2240865066103,-80.4292674618523,66,3294
02eb564f-2047-432f-875b-0e859bafb38c,37.2320821721603,-80.4228033377411,175,9759.34
0ae66fcd-b23c-4891-b510-c8a474b41982,37.2320607144869,-80.4165819535602,9,384.73
b9820139-7857-492d-9a76-c731c5061429,37.2246135607132,-80.4339599868035,79,3854.86
4b61f4ba-c195-4cc5-9855-00e2c9884b61,37.2334004779697,-80.4250912621672,18,594.59
9885263e-7059-44c1-ab40-68928384f6b4,37.2256636456051,-80.4439860846988,55,2576.58
28c0b874-565a-4bb0-bf2d-41bfb1d6a359,37.2312533695253,-80.4158362994096,123,5858.67
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.2276283638256,-80.4240706815762,3,144.62
d401a816-6b6a-4642-acd6-9242c1c0f590,37.2186617385543,-80.4192494105845,40,1780.1
8d30ce30-c37c-41d0-a157-fb762a29a89a,37.2293811875213,-80.4205408943022,135,6413.17
28c0b874-565a-4bb0-bf2d-41bfb1d6a359,37.2296722072168,-80.4212382686876,140,6498.6
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.1967467484919,-80.4016903282219,75,4784.79
add3910a-81c9-4531-9144-51bfe7ee16ee,37.2420398737216,-80.4343556126568,50,2614.84
02eb564f-2047-432f-875b-0e859bafb38c,37.2169665823559,-80.4468050865415,109,6027.93
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.2169183025908,-80.4012423992898,347,21825.18
bc84683a-7924-4c06-be40-bd1ea4716a47,37.2231557800267,-80.4072237257495,69,4953.08
add3910a-81c9-4531-9144-51bfe7ee16ee,37.2431140984961,-80.4290770250009,55,3097.17
d401a816-6b6a-4642-acd6-9242c1c0f590,37.1947981235265,-80.4040493311911,156,7948.1
9885263e-7059-44c1-ab40-68928384f6b4,37.2257534996124,-80.4431680109005,146,6271.8
59d7c53c-fafa-4c5a-9840-bfa25ae03451,37.2417153264114,-80.4159288356262,56,2413.71
1aeb7909-aab9-42ac-90d0-67a7ddd5d997,37.2359968564508,-80.4210263741628,27,1086.87
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2269484237998,-80.4245105638808,6,230.77
bc84683a-7924-4c06-be40-bd1ea4716a47,37.2211213243676,-80.4050028565528,63,4653.39
0ae66fcd-b23c-4891-b510-c8a474b41982,37.2340509136945,-80.4192145418653,12,705.92
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.2179040144625,-80.4017801822293,350,21944.62
02eb564f-2047-432f-875b-0e859bafb38c,37.2216322852154,-80.4484519629748,121,6663.66
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2172173689137,-80.4486303298849,84,4838.53
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.2011415482248,-80.4113167769502,128,5859.19
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2463206795645,-80.4148586341654,41,2372.57
4b61f4ba-c195-4cc5-9855-00e2c9884b61,37.2280870215945,-80.4193191480231,137,6504.47
8c8ada80-c0df-4d4d-98d5-2925d4a5ef2d,37.2334004779697,-80.4250912621672,18,594.59
56ddb11e-f488-48e1-bf6b-7efaf09ab74d,37.2316945929345,-80.432938065108,31,1374.72
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2190962564406,-80.4027082266038,37,2211.76
fcc07952-5da0-4344-aa13-e6cfe723656e,37.2301670748095,-80.4148358353875,12,694.07
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2221968902467,-80.4061307255108,29,1752.81
56ddb11e-f488-48e1-bf6b-7efaf09ab74d,37.2441454079238,-80.4273925976391,60,3286.6
9862e5d8-5942-4691-a103-3a1123d132f0,37.2421753252849,-80.4154728600664,59,2479.77
28c0b874-565a-4bb0-bf2d-41bfb1d6a359,37.2320057291988,-80.4099810367811,111,5131.59
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1613979137777,-80.4278445498851,210,12024.73
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2314880628281,-80.4288584249531,17,997.12
aa57cadf-5939-4d86-ad1e-29b6e433aaa4,37.2513618917085,-80.4114079720621,57,3533.53
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.2260230616345,-80.4421487714141,143,6366.73
ba922046-09c3-4ac6-9c34-d52e7c93d497,37.2377295635777,-80.4266858355216,56,2147.2
28c0b874-565a-4bb0-bf2d-41bfb1d6a359,37.2260579303538,-80.4237850262991,156,7048.95
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.216328,-80.423483,308,15962.24
02eb564f-2047-432f-875b-0e859bafb38c,37.2151788899409,-80.4446096983319,103,5746.3
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.1940283294933,-80.4028021039249,192,10294.77
602ae1e9-3c7b-4bbf-92f8-22a6ba919378,37.2418024982096,-80.4347083231633,48,2573.79
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.1676219801678,-80.4282401757384,185,10927.95
1aeb7909-aab9-42ac-90d0-67a7ddd5d997,37.229775,-80.419097,0,0
497c4895-853b-43b3-b572-3d12f316afe6,37.211893,-80.398048,147,6199.84
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.2297097581452,-80.4208788526582,361,18698.52
8d30ce30-c37c-41d0-a157-fb762a29a89a,37.2347818156947,-80.4091173654269,39,1679.56
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.1652978459178,-80.4295785981166,153,10181.89
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2476067988638,-80.413976187347,131,5894.24
60e8704a-e33a-4b71-84bb-c6b47e56150e,37.2078470711617,-80.3940299388188,74,2427.02
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.2267861501447,-80.4111880309098,376,23238.5
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2168284485834,-80.4492888122373,82,4765.95
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2158413956071,-80.4451018837155,95,5206.15
1aeb7909-aab9-42ac-90d0-67a7ddd5d997,37.2513605506039,-80.4123936839338,67,4314.18
8fc60eda-dc4f-4d04-8131-338008a4c332,37.2352123102672,-80.4205328476747,17,882.27
1327e202-79fd-4bfc-9b07-91089ed9f814,37.2310776848243,-80.416608775652,8,334.87
805f4df8-bab6-4308-bf75-8458aa951303,37.2418172503601,-80.4223205400896,28,1163.36
1563593b-056b-480a-b99f-a2da171c5564,37.229775,-80.419097,147,7959.27
f48ca261-05db-42bb-adbe-b89e0f620cf0,37.2345015248359,-80.4197630536415,13,775.65
28c0b874-565a-4bb0-bf2d-41bfb1d6a359,37.231449170795,-80.4159811387051,124,5883.92
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1621113814182,-80.4260193065416,214,12310.71
f48ca261-05db-42bb-adbe-b89e0f620cf0,37.2303548294517,-80.4210102809078,98,4528.1
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2287924426074,-80.4133458681909,178,11473.9
8d30ce30-c37c-41d0-a157-fb762a29a89a,37.2320057291988,-80.4099810367811,111,5131.59
0446bbaf-909f-4b61-9154-3c47264af370,37.2294026451947,-80.4381361864886,36,1889.22
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.21279,-80.44424,93,4663.1
28c0b874-565a-4bb0-bf2d-41bfb1d6a359,37.23255,-80.409175,110,5038.09
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2259841696014,-80.4228744162842,110,4729.02
df2d5768-1175-4473-9e45-f9820df8b6a8,37.2408516550572,-80.418812210489,124,7183.12
0ae66fcd-b23c-4891-b510-c8a474b41982,37.2451700118286,-80.4214702797812,44,2062.57
e52bcf8a-1dbe-4e8b-9c32-c7ccc3a47868,37.2385261797027,-80.4355170092295,89,4060.18
20b39863-2db9-4014-9d04-237b2f1bc1be,37.215172184418,-80.453342971405,71,4220.62
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2540736051842,-80.4108514136584,59,3317.71
94121bb0-9eab-4c31-b1e5-1d37533d5f94,37.2229707075936,-80.4503107339329,46,1805.66
9862e5d8-5942-4691-a103-3a1123d132f0,37.2448736277147,-80.421412612284,103,4497.13
60e8704a-e33a-4b71-84bb-c6b47e56150e,37.2145244309023,-80.4078768436835,9,495.46
8c8ada80-c0df-4d4d-98d5-2925d4a5ef2d,37.236474289684,-80.4344320556183,61,2979.03
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.212579,-80.424611,84,3458.12
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.1860353461525,-80.4093949740764,86,6170.46
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2287280695872,-80.4199789714801,358,18578.57
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2264294163245,-80.4252763346002,8,320.06
8c8ada80-c0df-4d4d-98d5-2925d4a5ef2d,37.2276913957412,-80.4183294128376,132,6399.98
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.220375670217,-80.4481086402004,118,5703.95
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2174976597725,-80.4183455060926,309,16439.98
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.2224677933733,-80.4497568577383,126,5999.87
a302906b-add4-47af-bf26-fe2dcd41641c,37.2114425725605,-80.3996894001776,58,3111.16
02eb564f-2047-432f-875b-0e859bafb38c,37.2269564704273,-80.4245092227762,5,229.9
add3910a-81c9-4531-9144-51bfe7ee16ee,37.2321988482594,-80.4230380310439,118,5779.9
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2506658584276,-80.4118009157062,46,2926.02
8488832b-cbf2-4ec8-8e31-85e4068c78a8,37.2090634530224,-80.395836406698,132,5199.33
39a0aa5c-58bd-4641-b2a8-cc472157ebd3,37.2151681611042,-80.4446083572274,98,4931.52
b9820139-7857-492d-9a76-c731c5061429,37.2211320532043,-80.422901238376,19,973.43
822c6443-c856-45db-b645-16f04692cedb,37.2515858561746,-80.4113194591594,49,3036.93
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.2169183025908,-80.4012423992898,347,21825.18
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1677721838815,-80.4175193856668,246,14081.19
59d4608c-6241-4306-8f4a-3b4973ae0da9,37.2352699777645,-80.4208721471353,96,5499.76
c55362c0-b8a4-4559-bb46-5a5f05c25088,37.2282680707138,-80.4194961738286,178,8769.51
1327e202-79fd-4bfc-9b07-91089ed9f814,37.195787858712,-80.3978896378213,86,5787.97
497c4895-853b-43b3-b572-3d12f316afe6,37.2219192815971,-80.4058169070373,171,7670.95
9d1c1bc0-10f6-4027-8ea7-b854a16d2e0c,37.2357554576251,-80.4209512723059,24,1058.75
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.221571935509,-80.41954043028,326,17375.91
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.161939720031,-80.4266697422665,216,12376.98
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.2221392227494,-80.4490568011437,122,5414.9
8c8ada80-c0df-4d4d-98d5-2925d4a5ef2d,37.2234709396047,-80.4189892362946,117,5686.17
497c4895-853b-43b3-b572-3d12f316afe6,37.2139182516288,-80.4003465414254,153,6635.11
1563593b-056b-480a-b99f-a2da171c5564,37.2089762812243,-80.3960590300595,71,3719.91
b164a63b-0a08-49cf-a4b0-38d9065ad3e4,37.2316999573529,-80.4329394062125,28,1507.31
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2309851486078,-80.4156337926169,11,463.63
0446bbaf-909f-4b61-9154-3c47264af370,37.2165387699925,-80.4495731264098,104,4698.92
8fc60eda-dc4f-4d04-8131-338008a4c332,37.2390076362495,-80.4221622897483,29,1357.22
df2d5768-1175-4473-9e45-f9820df8b6a8,37.2349615237094,-80.4206736636563,146,7903.51
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2324603636539,-80.4238802447248,172,9654.76
b164a63b-0a08-49cf-a4b0-38d9065ad3e4,37.227841599455,-80.4201077175204,141,7106.78
60e8704a-e33a-4b71-84bb-c6b47e56150e,37.207745147213,-80.393801951039,66,2399.54
aa57cadf-5939-4d86-ad1e-29b6e433aaa4,37.2368363879226,-80.4210800183463,135,7673.6
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.2280400829339,-80.419816697825,208,9102.22
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2172415087963,-80.4474327234884,88,4946.5
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.161939720031,-80.4266697422665,216,12376.98
59d7c53c-fafa-4c5a-9840-bfa25ae03451,37.2478119878657,-80.4175301145035,80,3535.2
c5eb855b-bb1f-42d9-9f52-376d07b5085c,37.2304527300866,-80.4285902040356,109,5365.63
f48ca261-05db-42bb-adbe-b89e0f620cf0,37.2439992275237,-80.4277131216355,54,2732.97
9885263e-7059-44c1-ab40-68928384f6b4,37.2177310119707,-80.4482695727509,114,4896.4
df2d5768-1175-4473-9e45-f9820df8b6a8,37.2547334286412,-80.4107856995336,63,3913.9
0446bbaf-909f-4b61-9154-3c47264af370,37.2260525659354,-80.4226678861778,198,8763
02eb564f-2047-432f-875b-0e859bafb38c,37.2263355390033,-80.4413937295314,143,7768.56
af3fbd2c-d927-41a3-9bac-24fe85f83e43,37.2294938403066,-80.4380128048666,37,2032.43
20b39863-2db9-4014-9d04-237b2f1bc1be,37.2271938459393,-80.426063562993,11,451.97
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2314196664941,-80.4344079157357,78,3276.64
61f2adfb-cc5a-402a-a474-43298556829f,37.2245974674581,-80.4303068179075,48,2330.28
1327e202-79fd-4bfc-9b07-91089ed9f814,37.2087938910004,-80.3991610049701,55,3409.29
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2189849447599,-80.4481596021747,26,1021.85
af3fbd2c-d927-41a3-9bac-24fe85f83e43,37.2315430481162,-80.4221287621336,10,408.52
1563593b-056b-480a-b99f-a2da171c5564,37.2093504494042,-80.3992696344417,61,3346.59
9d1c1bc0-10f6-4027-8ea7-b854a16d2e0c,37.2463273850875,-80.4148572930609,51,2895.95
add3910a-81c9-4531-9144-51bfe7ee16ee,37.2269484237998,-80.4245119049854,6,230.84
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2299028772058,-80.4130964227376,117,5492.96
1327e202-79fd-4bfc-9b07-91089ed9f814,37.197123598881,-80.4002982616602,93,6142.37
4b61f4ba-c195-4cc5-9855-00e2c9884b61,37.2276913957412,-80.4183294128376,132,6399.98
c34a1df3-f0aa-409a-8563-64e4257176a5,37.1938513036878,-80.39758520708,9,607.32
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2253632381775,-80.4449919131393,52,2090.35
c5eb855b-bb1f-42d9-9f52-376d07b5085c,37.2212205661071,-80.4223004235208,139,6630.12
aa57cadf-5939-4d86-ad1e-29b6e433aaa4,37.2359874687188,-80.4210183275353,25,1085.2
c55362c0-b8a4-4559-bb46-5a5f05c25088,37.2279555933449,-80.4200299334544,172,8701.75
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2220426632191,-80.4489146440574,123,6725.11
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.1868306211728,-80.4101218527628,292,17602.26
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2286905186588,-80.4225780321704,146,6663.92
b2d2e351-0605-44f1-a9ff-22334b9a86c8,37.2251553669664,-80.4457362261853,136,7361.26
9862e5d8-5942-4691-a103-3a1123d132f0,37.2481593339538,-80.4173007856191,88,3795.37
4b61f4ba-c195-4cc5-9855-00e2c9884b61,37.2387944006201,-80.4356310031194,57,2700.13
02eb564f-2047-432f-875b-0e859bafb38c,37.2172616253651,-80.448493537217,85,4851.6
fcc07952-5da0-4344-aa13-e6cfe723656e,37.2317308027584,-80.4103873914711,22,1223.99
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.2259452775684,-80.4102559632216,373,23113.86
add3910a-81c9-4531-9144-51bfe7ee16ee,37.2324563403402,-80.423876221411,116,5700.27
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.229801,-80.418638,2,221.12
df2d5768-1175-4473-9e45-f9820df8b6a8,37.2394367897175,-80.416348601362,41,1863.26
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2398190045249,-80.4195377480708,35,1539.91
af3fbd2c-d927-41a3-9bac-24fe85f83e43,37.2315966922996,-80.434189315688,31,1618.98
8d30ce30-c37c-41d0-a157-fb762a29a89a,37.237127407618,-80.407085591977,95,4406
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2352042636397,-80.4209177446912,155,7434.64
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1839338352641,-80.4097356146416,100,6984.42
bc84683a-7924-4c06-be40-bd1ea4716a47,37.1874435059693,-80.4104651755372,0,0
59d4608c-6241-4306-8f4a-3b4973ae0da9,37.2442406263495,-80.42712974114,68,2971.18
9862e5d8-5942-4691-a103-3a1123d132f0,37.2460900095755,-80.4219705117924,100,4352.29
5b58cb40-617c-4bcc-a293-60964dd6fa59,37.240411,-80.400591,90,3725.26
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.161693,-80.425831,212,12251.09
df2d5768-1175-4473-9e45-f9820df8b6a8,37.2485200910878,-80.4170406113291,98,5917.68
9885263e-7059-44c1-ab40-68928384f6b4,37.2293744819984,-80.4205315065701,220,9301.51
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.2260498837262,-80.4237769796715,192,8661.38
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2285349505267,-80.4197657358507,0,0
1563593b-056b-480a-b99f-a2da171c5564,37.2179053555671,-80.401784205543,45,2367.41
fa4b8b82-f026-4c32-a7b0-9f258e7f2cc9,37.1642209389341,-80.4255660131911,201,11538.47
e52bcf8a-1dbe-4e8b-9c32-c7ccc3a47868,37.223099453634,-80.4238359882734,126,6290.08
0ae66fcd-b23c-4891-b510-c8a474b41982,37.243803,-80.428023,55,2768
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.1947981235265,-80.4040493311911,190,10437.76
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2414564932261,-80.3990201889884,85,3531.11
497c4895-853b-43b3-b572-3d12f316afe6,37.2078443889525,-80.3938944872555,120,4955.45
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.23294450241,-80.408613110102,29,1431.01
0ae66fcd-b23c-4891-b510-c8a474b41982,37.2312560517344,-80.4162922749694,5,263.32
61f2adfb-cc5a-402a-a474-43298556829f,37.223169,-80.429897,93,4306.42
c55362c0-b8a4-4559-bb46-5a5f05c25088,37.2247382834398,-80.4343556126568,100,4671.43
aa57cadf-5939-4d86-ad1e-29b6e433aaa4,37.2349883458011,-80.4206092906361,147,7909.94
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2348810574341,-80.4090731089755,98,4711.5
5b58cb40-617c-4bcc-a293-60964dd6fa59,37.2400054180625,-80.3985320269186,68,3107.94
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.241508796305,-80.3992146491536,58,2854.17
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.2031263830141,-80.4122850544623,121,5608.25
bc10d5d6-a28a-4e07-84d2-f11d152562a4,37.2111032730999,-80.3996236860528,53,3149.43
8c8ada80-c0df-4d4d-98d5-2925d4a5ef2d,37.2276806669045,-80.418035710933,131,6373.97
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.2056396130109,-80.4069917146559,212,11729.3
eb802992-f6a3-41d9-b1be-64a865871d09,37.2126602955258,-80.3935498233765,47,2391.03
5f53cea9-3adb-4da3-891e-48c3ae5cf8d2,37.2013346672854,-80.4115139193245,226,12590.08
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.231449170795,-80.4159811387051,124,5883.92
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2409160280774,-80.3996974468051,56,2775.49
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2412392342829,-80.3993997215867,87,3583.52
56ddb11e-f488-48e1-bf6b-7efaf09ab74d,37.2451177087496,-80.4247385516607,65,3545.09
497c4895-853b-43b3-b572-3d12f316afe6,37.2292417126442,-80.4138286658423,194,8750.48
0446bbaf-909f-4b61-9154-3c47264af370,37.2161176631521,-80.4534998806417,89,4088.66
af3fbd2c-d927-41a3-9bac-24fe85f83e43,37.2288568156276,-80.4386042319896,78,4205.74
9885263e-7059-44c1-ab40-68928384f6b4,37.2324643869677,-80.4238976790844,14,440.88
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2326950569567,-80.4089711850268,24,1388.86
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2393469357101,-80.3983268379168,73,3219.04
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2303883570664,-80.4123923428292,116,5410.55
b9820139-7857-492d-9a76-c731c5061429,37.2280374007247,-80.4198234033479,174,8722.56
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2320057291988,-80.4099810367811,111,5131.59
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2296655016938,-80.420837278416,131,5329.38
8fc60eda-dc4f-4d04-8131-338008a4c332,37.2295568722222,-80.419095183557,114,4866.19
6d67ffca-465d-403e-8231-fa8b2e35a95c,37.2197185289692,-80.4195913922543,325,17184.49
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.23114,-80.411262,113,5280.25
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2293315666516,-80.4215480638473,144,6548.1
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.229261829213,-80.4216969264565,145,6563.38
0446bbaf-909f-4b61-9154-3c47264af370,37.2259493008822,-80.423216397954,195,8712.57
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2409897888297,-80.3981967507718,77,3408.95
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.241440399971,-80.398959839282,84,3525.48
c34a1df3-f0aa-409a-8563-64e4257176a5,37.2046887698584,-80.4124701268953,62,3769.86
c34a1df3-f0aa-409a-8563-64e4257176a5,37.2239108219094,-80.4183790337073,164,8519.26
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.230159028182,-80.4127222545578,18,953.47
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2317308027584,-80.4103873914711,22,1223.99
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2289252119616,-80.420154656181,1,55.36
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1644435622956,-80.4289388912284,165,10444.42
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2385825060953,-80.404277318971,52,2294.04
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.233113481588,-80.4083489124983,107,4941.81
4f9c183a-37c9-4ac4-a11e-74ea77a6e777,37.201621,-80.411802,125,5789.81
51481b8d-dcd5-447a-b06c-7df6be3571c6,37.2184015642644,-80.4536085101133,78,3828.5
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2393040203633,-80.419855589858,34,1476.15
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2327889342778,-80.4088424389864,26,1404.31
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2297607201195,-80.4209593189334,137,6469.44
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2330705662412,-80.4084186499368,30,1453.2
8488832b-cbf2-4ec8-8e31-85e4068c78a8,37.227197869253,-80.4116319365282,19,1012.25
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2280400829339,-80.4198193800342,168,7490.3
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2297151225636,-80.4208868992857,136,6461.27
822c6443-c856-45db-b645-16f04692cedb,37.2555005404651,-80.4132761307524,70,3823.81
a25b57dd-ddc3-49e9-bc5d-956f709442eb,37.1703028482379,-80.4212221754326,126,8856.87
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2282694118184,-80.4194975149332,172,7536.51
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2400054180625,-80.3985320269186,76,3295.62
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2414538110169,-80.3990040957334,59,2873.77
9f8a2852-98a5-45fd-917b-8e31ba66860c,37.2167788277137,-80.4533697934967,0,0
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2415101374096,-80.399213308049,86,3549.2
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2334326644798,-80.4081624989606,104,4900.94
9d1c1bc0-10f6-4027-8ea7-b854a16d2e0c,37.2380728863521,-80.4205234599426,131,7527.33
59d4608c-6241-4306-8f4a-3b4973ae0da9,37.2296655016938,-80.421243633106,125,6551.4
f48ca261-05db-42bb-adbe-b89e0f620cf0,37.2377215169502,-80.4266911999399,70,3500.1
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2261974052308,-80.424006308556,155,7023.98
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2296011286736,-80.4212691140931,141,6506.96
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2409160280774,-80.3996974468051,88,3628.06
d401a816-6b6a-4642-acd6-9242c1c0f590,37.1963511226386,-80.4039219262554,154,7775.16
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2327621121861,-80.4088759666011,25,1400.11
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2368766210602,-80.4073363785348,48,1961.72
bba5af24-a01c-49e3-a647-8a125e6c79ab,37.2352726599737,-80.4208681238215,154,7425.86
b9820139-7857-492d-9a76-c731c5061429,37.2173394094312,-80.4191582154726,45,1929
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2350205323112,-80.408973867236,42,1709.07
fab19574-ad86-4843-92d2-9fdc8de2c0ee,37.2377778433429,-80.4058853033713,51,2126.02
